KitchenQual_TA,BsmtQual_TA,GarageFinish_Unf,GarageType_Detchd,Foundation_CBlock,HeatingQC_TA,Exterior2nd_VinylSd,2ndFlrSF,WoodDeckSF,HalfBath,BsmtExposure_Gd,KitchenQual_Gd,OpenPorchSF,GarageType_Attchd,LotFrontage,FireplaceQu_Gd,SaleCondition_Partial,Neighborhood_NridgHt,BsmtFinSF1,BsmtFinType1_GLQ,ExterQual_Gd,Fireplaces,MasVnrArea,TotRmsAbvGrd,FullBath,TotalBsmtSF,OverallQual
0,0,0,0,0,0,0,1276,224,1,0,0,54,0,69.0,0,0,0,300,0,0,1,0.0,8,2,952,7
0,0,0,0,0,0,0,1320,181,1,0,0,0,0,65.0,0,0,0,0,0,0,1,0.0,8,1,1240,7
0,0,0,0,0,0,0,0,240,0,0,0,56,0,59.0,0,0,0,919,0,0,1,338.0,7,2,1720,7
0,0,0,0,0,0,0,441,92,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0.0,9,2,0,4
0,0,0,0,0,0,0,348,0,0,0,0,160,0,55.0,0,0,0,0,0,0,0,0.0,7,1,576,4
0,0,0,0,0,0,0,660,0,1,0,0,48,0,69.0,0,0,0,0,0,0,0,0.0,6,2,660,7
0,0,0,0,0,0,0,0,168,0,0,0,27,0,79.0,0,0,0,1200,0,0,0,0.0,6,2,1479,6
0,0,0,0,0,0,0,1060,192,1,0,0,52,0,80.0,0,0,0,0,0,0,1,178.0,8,2,1030,8
0,0,0,0,0,0,0,0,171,0,0,0,48,0,61.0,0,0,0,439,0,0,0,0.0,5,1,1026,6
0,0,0,0,0,0,0,729,0,1,0,0,24,0,34.0,0,0,0,381,0,0,0,894.0,6,2,729,6
0,0,0,0,0,0,0,902,144,1,0,0,105,0,68.0,0,0,0,20,0,0,0,0.0,7,2,866,8
0,0,0,0,0,0,0,714,335,1,0,0,0,0,69.0,0,0,0,438,0,0,1,328.0,6,2,672,6
0,0,0,0,0,0,0,1203,222,1,0,0,98,0,65.0,0,0,0,56,0,0,1,513.0,9,2,1318,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,612,0,0,0,0.0,5,1,864,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,405,0,0,0,0.0,5,1,1145,5
0,0,0,0,0,0,0,783,169,1,0,0,45,0,72.0,0,0,0,24,0,0,0,0.0,7,2,756,7
0,0,0,0,0,0,0,1097,0,1,0,0,128,0,82.0,0,0,0,1163,0,0,1,673.0,8,2,1252,8
0,0,0,0,0,0,0,0,0,0,0,0,174,0,75.0,0,0,0,0,0,0,1,284.0,6,2,1498,9
0,0,0,0,0,0,0,734,228,1,0,0,66,0,80.0,0,0,0,394,0,0,1,42.0,7,2,980,7
0,0,0,0,0,0,0,767,245,0,0,0,0,0,75.0,0,0,0,660,0,0,0,0.0,7,2,983,6
0,0,0,0,0,0,0,0,120,0,0,0,33,0,70.0,0,0,0,24,0,0,1,0.0,8,2,1860,7
0,0,0,0,0,0,0,1589,503,1,0,0,36,0,47.0,0,0,0,1416,0,0,1,603.0,12,3,1650,8
0,0,0,0,0,0,0,0,120,0,0,0,0,0,69.0,0,0,0,685,0,0,0,0.0,5,1,858,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0,0,836,0,0,0,0.0,6,1,836,4
0,0,0,0,0,0,0,0,144,0,0,0,0,0,94.0,0,0,0,422,0,0,1,0.0,6,1,1029,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,456,0,0,0,1.0,5,1,912,5
0,0,0,0,0,0,0,0,0,0,0,0,247,0,32.0,0,0,0,866,0,0,0,320.0,5,2,1204,6
0,0,0,0,0,0,0,0,144,0,0,0,59,0,86.0,0,0,0,20,0,0,0,240.0,7,2,1614,7
0,0,0,0,0,0,0,0,241,0,0,0,0,0,100.0,0,0,0,762,0,0,1,0.0,5,1,864,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,0,0,2,320.0,10,2,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,0,975,0,0,0,90.0,4,1,975,6
0,0,0,0,0,0,0,0,220,0,0,0,21,0,63.0,0,0,0,0,0,0,1,38.0,6,2,1237,7
0,0,0,0,0,0,0,793,0,1,0,0,124,0,65.0,0,0,0,387,0,0,0,0.0,7,2,761,6
0,0,0,0,0,0,0,0,0,0,0,0,33,0,67.0,0,0,0,0,0,0,0,0.0,6,2,1413,7
0,0,0,0,0,0,0,0,303,0,0,0,30,0,69.0,0,0,0,1097,0,0,1,104.0,4,1,1097,5
0,0,0,0,0,0,0,742,0,0,0,0,291,0,35.0,0,0,0,0,0,0,1,0.0,9,2,742,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,251,0,0,1,0.0,7,2,1372,6
0,0,0,0,0,0,0,686,0,0,0,0,0,0,60.0,0,0,0,686,0,0,0,0.0,7,2,686,5
0,0,0,0,0,0,0,1128,0,1,0,0,45,0,76.0,0,0,0,656,0,0,0,0.0,8,2,956,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0.0,4,1,901,4
0,0,0,0,0,0,0,1111,133,1,0,0,168,0,69.0,0,0,0,568,0,0,0,157.0,9,2,832,6
0,0,0,0,0,0,0,0,100,0,0,0,16,0,43.0,0,0,0,16,0,0,1,11.0,5,2,1145,7
0,0,0,0,0,0,0,0,120,0,0,0,0,0,69.0,0,0,0,539,0,0,2,0.0,5,1,1029,6
0,0,0,0,0,0,0,886,180,1,0,0,130,0,92.0,0,0,0,862,0,0,1,0.0,8,2,1117,7
0,0,0,0,0,0,0,0,168,0,0,0,130,0,76.0,0,0,0,0,0,0,0,140.0,7,2,1496,8
0,0,0,0,0,0,0,809,143,1,0,0,46,0,69.0,0,0,0,0,0,0,1,0.0,7,2,712,7
0,0,0,0,0,0,0,676,0,1,0,0,50,0,70.0,0,0,0,0,0,0,1,130.0,7,2,650,6
0,0,0,0,0,0,0,0,138,1,0,0,0,0,71.0,0,0,0,0,0,0,1,148.0,7,1,660,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,0,0,0,570,0,0,0,0.0,4,1,773,5
0,0,0,0,0,0,0,1174,144,1,0,0,78,0,104.0,0,0,0,0,0,0,2,860.0,11,3,1926,9
0,0,0,0,0,0,0,787,0,1,0,0,0,0,60.0,0,0,0,569,0,0,2,252.0,7,1,731,5
0,0,0,0,0,0,0,1072,403,1,0,0,114,0,79.0,0,0,0,462,0,0,0,0.0,8,2,616,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,197,0,0,0,0.0,5,1,1196,4
0,0,0,0,0,0,0,728,36,1,0,0,18,0,63.0,0,0,0,648,0,0,1,0.0,7,2,728,7
0,0,0,0,0,0,0,1088,52,1,0,0,170,0,107.0,0,0,0,0,0,0,1,424.0,12,3,1734,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,812,0,0,0,0.0,5,1,936,5
0,0,0,0,0,0,0,0,0,0,0,0,60,0,91.0,0,0,0,0,0,0,0,256.0,6,2,1417,7
0,0,0,0,0,0,0,0,68,0,0,0,0,0,75.0,0,0,0,400,0,0,0,0.0,6,2,980,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,516,0,0,1,1047.0,6,1,1024,5
0,0,0,0,0,0,0,1063,40,0,0,0,156,0,90.0,0,0,0,0,0,0,0,0.0,11,2,849,5
0,0,0,0,0,0,0,0,265,1,0,0,0,0,78.0,0,0,0,663,0,0,1,99.0,5,1,1040,6
0,0,0,0,0,0,0,0,140,0,0,0,0,0,69.0,0,0,0,662,0,0,1,169.0,4,1,848,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,0,0,0,0,0,0.0,4,1,540,5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.0,0,0,0,608,0,0,0,243.0,7,1,1442,6
0,0,0,0,0,0,0,564,207,1,0,0,0,0,45.0,0,0,0,0,0,0,0,0.0,7,1,686,5
0,0,0,0,0,0,0,0,0,0,0,0,34,0,48.0,0,0,0,0,0,0,0,442.0,6,2,1649,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,486,0,0,1,0.0,4,1,1008,5
0,0,0,0,0,0,0,0,150,0,0,0,59,0,69.0,0,0,0,1218,0,0,2,148.0,7,2,1568,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,0,504,0,0,0,80.0,6,1,1010,6
0,0,0,0,0,0,0,0,192,0,0,0,35,0,44.0,0,0,0,733,0,0,1,128.0,6,2,1358,7
0,0,0,0,0,0,0,842,0,1,0,0,45,0,72.0,0,0,0,0,0,0,0,0.0,6,2,798,7
0,0,0,0,0,0,0,0,0,0,0,0,32,0,60.0,0,0,0,0,0,0,0,0.0,4,1,936,4
0,0,0,0,0,0,0,886,100,1,0,0,48,0,69.0,0,0,0,0,0,0,1,0.0,7,2,847,7
0,0,0,0,0,0,0,545,335,0,0,0,0,0,60.0,0,0,0,0,0,0,1,0.0,7,2,778,6
0,0,0,0,0,0,0,0,0,0,0,0,140,0,81.0,0,0,0,0,0,0,1,0.0,7,2,1489,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,784,0,0,0,0.0,5,1,784,5
0,0,0,0,0,0,0,0,290,0,0,0,39,0,65.0,0,0,0,20,0,0,1,0.0,6,2,1454,7
0,0,0,0,0,0,0,966,486,1,0,0,0,0,69.0,0,0,0,249,0,0,0,0.0,7,2,1013,5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.0,0,0,0,1040,0,0,2,387.0,6,1,1392,6
0,0,0,0,0,0,0,888,192,1,0,0,39,0,44.0,0,0,0,483,0,0,1,223.0,7,2,941,7
0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,0,0,0,196,0,0,0,180.0,6,1,1516,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,572,0,0,0,136.0,6,1,1144,5
0,0,0,0,0,0,0,0,290,0,0,0,0,0,60.0,0,0,0,442,0,0,0,0.0,4,2,1067,4
0,0,0,0,0,0,0,0,0,0,0,0,116,0,90.0,0,0,0,338,0,0,0,0.0,5,1,1559,5
0,0,0,0,0,0,0,0,278,1,0,0,0,0,75.0,0,0,0,0,0,0,0,0.0,6,1,1099,5
0,0,0,0,0,0,0,432,0,0,0,0,0,0,70.0,0,0,0,352,0,0,0,0.0,6,1,768,5
0,0,0,0,0,0,0,672,0,0,0,0,0,0,69.0,0,0,0,156,0,0,0,0.0,7,2,672,6
0,0,0,0,0,0,0,581,70,0,0,0,78,0,60.0,0,0,0,0,0,0,1,0.0,8,2,650,5
0,0,0,0,0,0,0,0,0,1,0,0,129,0,82.0,0,0,0,312,0,0,0,183.0,6,1,1127,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,0,0,0,0,0,0.0,10,2,1800,5
0,0,0,0,0,0,0,540,418,1,0,0,0,0,100.0,0,0,0,0,0,0,1,0.0,7,1,876,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,1390,0,0,2,0.0,6,2,1390,5
0,0,0,0,0,0,0,769,234,1,0,0,72,0,75.0,0,0,0,513,0,0,1,137.0,7,2,740,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0,0,0,460,0,0,1,0.0,5,1,864,5
0,0,0,0,0,0,0,1051,486,0,0,0,40,0,75.0,0,0,0,0,0,0,1,0.0,10,3,907,6
0,0,0,0,0,0,0,761,113,1,0,0,100,0,80.0,0,0,0,0,0,0,1,360.0,7,2,528,6
0,0,0,0,0,0,0,0,140,0,0,0,0,0,36.0,0,0,0,659,0,0,0,170.0,3,1,848,6
0,0,0,0,0,0,0,0,143,0,0,0,20,0,69.0,0,0,0,0,0,0,1,40.0,7,2,1273,8
0,0,0,0,0,0,0,728,0,0,0,0,0,0,53.0,0,0,0,364,0,0,2,0.0,7,2,918,7
0,0,0,0,0,0,0,0,180,1,0,0,0,0,69.0,0,0,0,564,0,0,1,115.0,7,1,1127,6
0,0,0,0,0,0,0,0,0,1,0,0,418,0,102.0,0,0,0,306,0,0,1,0.0,6,1,1763,5
0,0,0,0,0,0,0,0,0,1,0,0,104,0,69.0,0,0,0,659,0,0,0,0.0,6,1,1040,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,505,0,0,0,0.0,5,1,940,6
0,0,0,0,0,0,0,779,0,1,0,0,36,0,65.0,0,0,0,0,0,0,1,0.0,6,2,702,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,0,0,0,0,1,189.0,6,2,1090,7
0,0,0,0,0,0,0,1142,0,1,0,0,65,0,69.0,0,0,0,619,0,0,1,220.0,9,2,1054,6
0,0,0,0,0,0,0,514,0,1,0,0,240,0,55.0,0,0,0,0,0,0,1,0.0,7,1,912,7
0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.0,0,0,0,841,0,0,0,0.0,6,1,1039,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,0,0,0,338,0,0,0,0.0,6,2,1040,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,1148,0,0,0,0.0,6,1,1148,5
0,0,0,0,0,0,0,0,0,0,0,0,140,0,72.0,0,0,0,0,0,0,0,0.0,6,2,1372,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,828,0,0,0,76.0,5,1,1002,5
0,0,0,0,0,0,0,0,192,0,0,0,80,0,67.0,0,0,0,0,0,0,1,274.0,6,2,1638,8
0,0,0,0,0,0,0,0,168,1,0,0,0,0,85.0,0,0,0,932,0,0,0,0.0,5,1,1040,4
0,0,0,0,0,0,0,720,120,0,0,0,144,0,69.0,0,0,0,0,0,0,1,0.0,7,2,0,5
0,0,0,0,0,0,0,887,156,1,0,0,90,0,80.0,0,0,0,750,0,0,1,246.0,8,2,1050,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0.0,5,1,894,5
0,0,0,0,0,0,0,878,0,1,0,0,77,0,70.0,0,0,0,505,0,0,0,116.0,7,2,804,6
0,0,0,0,0,0,0,0,196,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0.0,5,1,105,5
0,0,0,0,0,0,0,0,0,0,0,0,28,0,60.0,0,0,0,375,0,0,1,0.0,6,1,832,5
0,0,0,0,0,0,0,455,26,1,0,0,0,0,52.0,0,0,0,0,0,0,0,0.0,5,1,676,5
0,0,0,0,0,0,0,1426,208,1,0,0,364,0,75.0,0,0,0,64,0,0,1,0.0,11,2,1184,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,0,0,0,633,0,0,0,0.0,5,1,1064,4
0,0,0,0,0,0,0,762,184,1,0,0,0,0,74.0,0,0,0,1170,0,0,1,216.0,10,2,1462,9
0,0,0,0,0,0,0,0,192,0,0,0,0,0,88.0,0,0,0,899,0,0,0,0.0,6,1,1109,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,646,0,0,0,90.0,6,1,864,5
0,0,0,0,0,0,0,0,0,1,0,0,49,0,60.0,0,0,0,980,0,0,0,0.0,5,1,1090,5
0,0,0,0,0,0,0,530,168,1,0,0,36,0,44.0,0,0,0,902,0,0,1,117.0,7,2,1156,7
0,0,0,0,0,0,0,785,342,1,0,0,40,0,69.0,0,0,0,0,0,0,1,0.0,7,2,808,6
0,0,0,0,0,0,0,795,0,0,0,0,188,0,60.0,0,0,0,0,0,0,0,0.0,10,1,795,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,0,432,0,0,0,60.0,5,1,892,5
0,0,0,0,0,0,0,0,97,0,0,0,65,0,50.0,0,0,0,1238,0,0,1,60.0,5,2,1698,9
0,0,0,0,0,0,0,0,272,0,0,0,54,0,70.0,0,0,0,528,0,0,0,122.0,8,2,1626,5
0,0,0,0,0,0,0,521,121,1,0,0,0,0,59.0,0,0,0,0,0,0,0,0.0,8,1,816,5
0,0,0,0,0,0,0,0,81,0,0,0,207,0,95.0,0,0,0,351,0,0,1,0.0,8,2,2217,8
0,0,0,0,0,0,0,252,0,0,0,0,0,0,60.0,0,0,0,0,0,0,1,0.0,6,1,672,5
0,0,0,0,0,0,0,765,243,1,0,0,0,0,70.0,0,0,0,226,0,0,1,92.0,7,2,918,6
0,0,0,0,0,0,0,0,192,0,0,0,0,0,70.0,0,0,0,663,0,0,0,0.0,6,1,1059,6
0,0,0,0,0,0,0,0,511,0,0,0,116,0,69.0,0,0,0,1064,0,0,1,0.0,6,1,1383,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,0,0,0,0,0,0,0,0.0,8,2,0,5
0,0,0,0,0,0,0,813,0,1,0,0,50,0,71.0,0,0,0,400,0,0,1,415.0,8,1,780,6
0,0,0,0,0,0,0,0,0,0,0,0,28,0,50.0,0,0,0,285,0,0,0,0.0,6,1,951,4
0,0,0,0,0,0,0,1120,154,0,0,0,0,0,64.0,0,0,0,0,0,0,0,0.0,12,2,0,5
0,0,0,0,0,0,0,0,0,1,0,0,67,0,100.0,0,0,0,2188,0,0,2,760.0,11,2,2330,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,0,465,0,0,1,0.0,6,1,912,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,322,0,0,0,0.0,4,1,858,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,0,0,0,860,0,0,0,0.0,5,1,992,5
0,0,0,0,0,0,0,702,0,1,0,0,75,0,63.0,0,0,0,0,0,0,1,0.0,8,2,783,7
0,0,0,0,0,0,0,0,144,0,0,0,60,0,50.0,0,0,0,0,0,0,1,27.0,7,2,1670,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,599,0,0,0,75.0,6,1,876,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,0,354,0,0,0,110.0,6,1,1056,5
0,0,0,0,0,0,0,1037,0,1,0,0,0,0,86.0,0,0,0,223,0,0,1,0.0,6,1,1017,7
0,0,0,0,0,0,0,0,164,0,0,0,0,0,69.0,0,0,0,301,0,0,0,0.0,5,1,864,5
0,0,0,0,0,0,0,1169,0,0,0,0,0,0,80.0,0,0,0,443,0,0,0,361.0,12,2,1105,5
0,0,0,0,0,0,0,0,173,1,0,0,0,0,69.0,0,0,0,196,0,0,0,0.0,5,1,1268,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0,0,0,489,0,0,0,0.0,6,1,768,5
0,0,0,0,0,0,0,1001,0,0,0,0,0,0,82.0,0,0,0,284,0,0,0,0.0,8,2,1001,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,50,0,0,0,0.0,4,0,480,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,1059,0,0,0,0.0,6,1,1134,4
0,0,0,0,0,0,0,1215,72,1,0,0,192,0,103.0,0,0,0,48,0,0,1,0.0,8,2,1104,7
0,0,0,0,0,0,0,0,0,0,0,0,51,0,87.0,0,0,0,528,0,0,1,0.0,6,1,1184,6
0,0,0,0,0,0,0,785,300,1,0,0,87,0,70.0,0,0,0,814,0,0,0,105.0,7,2,928,6
0,0,0,0,0,0,0,928,0,2,0,0,70,0,67.0,0,0,0,1084,0,0,0,0.0,9,2,1272,5
0,0,0,0,0,0,0,0,100,0,0,0,0,0,65.0,0,0,0,28,0,0,1,0.0,6,2,1316,6
0,0,0,0,0,0,0,0,0,0,0,0,69,0,50.0,0,0,0,165,0,0,1,0.0,5,2,1604,6
0,0,0,0,0,0,0,0,384,0,0,0,131,0,79.0,0,0,0,625,0,0,1,157.0,7,2,1686,6
0,0,0,0,0,0,0,0,180,0,0,0,0,0,69.0,0,0,0,767,0,0,0,0.0,6,2,1126,5
0,0,0,0,0,0,0,1140,104,1,0,0,100,0,93.0,0,0,0,0,0,0,1,340.0,10,2,1181,8
0,0,0,0,0,0,0,880,0,1,0,0,43,0,69.0,0,0,0,552,0,0,1,342.0,9,2,832,7
0,0,0,0,0,0,0,0,202,0,0,0,151,0,69.0,0,0,0,0,0,0,1,0.0,7,2,1753,8
0,0,0,0,0,0,0,1243,0,1,0,0,0,0,69.0,0,0,0,0,0,0,1,285.0,8,2,964,7
0,0,0,0,0,0,0,0,100,0,0,0,18,0,73.0,0,0,0,16,0,0,0,0.0,7,2,1466,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,338,0,0,0,0.0,5,1,925,5
0,0,0,0,0,0,0,0,0,0,0,0,191,0,84.0,0,0,0,0,0,0,1,302.0,8,2,1905,9
0,0,0,0,0,0,0,0,192,0,0,0,36,0,63.0,0,0,0,20,0,0,0,210.0,6,2,1500,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,0,0,0,0,0,0,0,108.0,5,1,600,4
0,0,0,0,0,0,0,0,0,0,0,0,41,0,67.0,0,0,0,833,0,0,0,0.0,5,2,1176,7
0,0,0,0,0,0,0,858,0,1,0,0,48,0,75.0,0,0,0,341,0,0,1,0.0,8,2,1113,7
0,0,0,0,0,0,0,571,0,1,0,0,90,0,73.0,0,0,0,464,0,0,0,0.0,7,2,1391,7
0,0,0,0,0,0,0,1196,56,0,0,0,0,0,69.0,0,0,0,0,0,0,2,0.0,10,2,1032,7
0,0,0,0,0,0,0,0,40,0,0,0,0,0,55.0,0,0,0,936,0,0,0,0.0,8,2,1728,6
0,0,0,0,0,0,0,1038,0,1,0,0,0,0,69.0,0,0,0,772,0,0,1,298.0,8,2,992,7
0,0,0,0,0,0,0,0,321,0,0,0,0,0,42.0,0,0,0,1440,0,0,0,0.0,8,2,1440,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0.0,8,2,1632,5
0,0,0,0,0,0,0,0,0,0,0,0,118,0,69.0,0,0,0,111,0,0,1,541.0,7,1,819,6
0,0,0,0,0,0,0,561,48,0,0,0,0,0,98.0,0,0,0,1088,0,0,0,0.0,7,1,1088,5
0,0,0,0,0,0,0,0,86,0,0,0,0,0,70.0,0,0,0,748,0,0,1,128.0,6,1,1144,5
0,0,0,0,0,0,0,0,0,0,0,0,252,0,85.0,0,0,0,1300,0,0,1,236.0,9,2,1616,8
0,0,0,0,0,0,0,840,144,1,0,0,96,0,65.0,0,0,0,0,0,0,1,144.0,7,2,936,7
0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.0,0,0,0,982,0,0,1,0.0,5,1,1161,6
0,0,0,0,0,0,0,0,194,0,0,0,0,0,60.0,0,0,0,398,0,0,0,0.0,5,1,864,5
0,0,0,0,0,0,0,0,421,0,0,0,0,0,60.0,0,0,0,641,0,0,0,0.0,6,1,828,5
0,0,0,0,0,0,0,0,192,0,0,0,0,0,60.0,0,0,0,660,0,0,0,0.0,5,1,768,5
0,0,0,0,0,0,0,800,305,1,0,0,189,0,69.0,0,0,0,562,0,0,1,232.0,7,2,784,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,945,0,0,0,250.0,4,2,945,6
0,0,0,0,0,0,0,979,0,0,0,0,0,0,82.0,0,0,0,484,0,0,0,423.0,8,2,979,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,417,0,0,0,0.0,6,1,1057,5
0,0,0,0,0,0,0,0,0,0,0,0,39,0,65.0,0,0,0,699,0,0,0,0.0,6,2,1337,7
0,0,0,0,0,0,0,0,117,0,0,0,0,0,50.0,0,0,0,696,0,0,0,0.0,4,1,858,5
0,0,0,0,0,0,0,1330,550,1,0,0,282,0,69.0,0,0,0,896,0,0,1,424.0,11,2,1330,6
0,0,0,0,0,0,0,1070,0,1,0,0,40,0,80.0,0,0,0,624,0,0,1,44.0,8,2,817,7
0,0,0,0,0,0,0,701,0,1,0,0,72,0,65.0,0,0,0,0,0,0,1,0.0,8,2,783,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,902,0,0,0,151.0,6,1,1098,5
0,0,0,0,0,0,0,368,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0.0,6,1,600,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,513,0,0,0,105.0,6,1,588,6
0,0,0,0,0,0,0,472,0,1,0,0,0,0,60.0,0,0,0,0,0,0,0,0.0,6,1,720,4
0,0,0,0,0,0,0,862,0,0,0,0,27,0,36.0,0,0,0,567,0,0,0,106.0,6,2,764,7
0,0,0,0,0,0,0,0,28,0,0,0,0,0,55.0,0,0,0,0,0,0,1,0.0,5,2,918,6
0,0,0,0,0,0,0,0,0,0,0,0,120,0,95.0,0,0,0,0,0,0,0,0.0,6,2,1428,7
0,0,0,0,0,0,0,883,509,0,0,0,135,0,60.0,0,0,0,0,0,0,0,0.0,8,1,728,7
0,0,0,0,0,0,0,709,153,1,0,0,50,0,69.0,0,0,0,641,0,0,0,0.0,6,2,673,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0,0,0,0,0,0,0,0.0,4,1,440,4
0,0,0,0,0,0,0,0,0,1,0,0,116,0,35.0,0,0,0,1106,0,0,0,0.0,4,1,1241,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0,0,0,552,0,0,0,0.0,5,1,894,4
0,0,0,0,0,0,0,0,0,0,0,0,80,0,80.0,0,0,0,651,0,0,0,0.0,5,1,1121,5
0,0,0,0,0,0,0,0,144,0,0,0,76,0,69.0,0,0,0,867,0,0,0,210.0,6,1,944,7
0,0,0,0,0,0,0,1336,250,1,0,0,0,0,98.0,0,0,0,854,0,0,1,975.0,8,2,1225,8
0,0,0,0,0,0,0,0,100,0,0,0,16,0,43.0,0,0,0,0,0,0,1,16.0,6,2,1266,7
0,0,0,0,0,0,0,1141,0,1,0,0,0,0,69.0,0,0,0,0,0,0,1,0.0,9,2,1128,8
0,0,0,0,0,0,0,432,0,0,0,0,0,0,75.0,0,0,0,0,0,0,0,0.0,8,2,0,5
0,0,0,0,0,0,0,0,0,0,0,0,48,0,68.0,0,0,0,1040,0,0,0,0.0,5,1,1164,5
0,0,0,0,0,0,0,634,394,0,0,0,0,0,59.0,0,0,0,0,0,0,0,0.0,5,1,485,6
0,0,0,0,0,0,0,0,168,1,0,0,95,0,83.0,0,0,0,1646,0,0,1,450.0,8,2,1930,9
0,0,0,0,0,0,0,912,0,1,0,0,224,0,69.0,0,0,0,156,0,0,1,298.0,8,2,848,6
0,0,0,0,0,0,0,798,0,1,0,0,50,0,65.0,0,0,0,0,0,0,0,0.0,6,2,770,7
0,0,0,0,0,0,0,985,0,1,0,0,70,0,82.0,0,0,0,1074,0,0,1,423.0,7,2,1396,8
0,0,0,0,0,0,0,831,239,1,0,0,42,0,80.0,0,0,0,536,0,0,1,340.0,7,2,822,6
0,0,0,0,0,0,0,750,0,1,0,0,35,0,68.0,0,0,0,0,0,0,0,0.0,6,2,750,6
0,0,0,0,0,0,0,0,216,0,0,0,48,0,96.0,0,0,0,1172,0,0,1,230.0,7,2,1700,10
0,0,0,0,0,0,0,456,0,1,0,0,57,0,51.0,0,0,0,384,0,0,0,0.0,5,1,747,4
0,0,0,0,0,0,0,0,0,0,0,0,319,0,69.0,0,0,0,915,0,0,0,0.0,6,1,1050,5
0,0,0,0,0,0,0,0,371,0,0,0,0,0,69.0,0,0,0,0,0,0,1,571.0,6,2,1442,6
0,0,0,0,0,0,0,0,0,0,0,0,100,0,60.0,0,0,0,0,0,0,1,0.0,6,1,1007,3
