2ndFlrSF,WoodDeckSF,HalfBath,OpenPorchSF,LotFrontage,BsmtFinSF1,Fireplaces,MasVnrArea,TotRmsAbvGrd,FullBath,TotalBsmtSF,OverallQual,SaleCondition_Partial,BsmtFinType1_GLQ,GarageType_Attchd,Neighborhood_NridgHt,GarageFinish_Unf,KitchenQual_TA,Exterior2nd_VinylSd,BsmtExposure_Gd,FireplaceQu_Gd,BsmtQual_TA,Foundation_CBlock,GarageType_Detchd,HeatingQC_TA,ExterQual_Gd,KitchenQual_Gd,SalePrice
0,168,0,120,40.0,767,1,0.0,5,2,1228,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189000
0,0,0,288,60.0,789,0,160.0,6,1,960,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129000
754,0,1,44,69.0,533,0,289.0,6,2,725,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130500
0,0,0,0,78.0,0,1,174.0,7,2,1064,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000
978,0,1,48,60.0,0,0,0.0,8,1,718,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159500
0,224,1,0,80.0,1084,1,0.0,5,1,1176,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157000
1093,250,1,154,96.0,1173,1,651.0,9,2,1311,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341000
0,0,1,0,69.0,523,1,0.0,5,1,971,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128500
0,114,0,28,69.0,1148,1,0.0,5,2,1742,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000
0,160,0,0,69.0,662,0,169.0,3,1,848,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143000
0,0,0,0,70.0,191,0,0.0,5,1,864,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124500
473,0,0,0,60.0,0,0,0.0,7,2,941,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
0,327,0,64,86.0,1234,1,340.0,8,2,1698,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000
0,96,0,0,60.0,375,0,0.0,5,1,864,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120500
0,292,0,44,69.0,808,1,260.0,5,2,880,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222000
0,132,0,0,64.0,724,0,82.0,6,2,1232,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194500
0,0,0,25,85.0,0,0,95.0,9,2,1584,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000
0,0,0,23,52.0,152,0,0.0,5,1,780,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103000
0,237,0,152,39.0,1180,1,0.0,5,2,1595,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236500
0,160,0,22,73.0,786,1,442.0,6,2,868,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187500
878,192,1,84,75.0,252,1,202.0,8,2,1153,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222500
0,165,0,0,80.0,594,1,0.0,6,1,864,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131400
0,147,0,0,69.0,0,0,0.0,6,1,948,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108000
888,0,1,341,60.0,390,2,0.0,6,1,880,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163000
0,0,0,0,60.0,0,0,0.0,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93500
900,0,1,116,72.0,0,1,0.0,8,2,893,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239900
0,120,0,0,60.0,1200,0,0.0,5,3,1200,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179000
864,187,1,56,65.0,0,0,0.0,7,2,864,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000
664,270,0,0,60.0,0,0,0.0,7,2,264,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132000
0,168,0,0,65.0,832,0,0.0,5,1,912,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142000
0,120,0,55,65.0,0,0,108.0,6,2,1349,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179000
0,302,0,0,70.0,444,1,0.0,6,2,520,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
0,96,0,0,41.0,733,1,0.0,5,2,1337,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000
1540,0,1,204,69.0,575,2,289.0,11,3,1142,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299800
1276,224,1,54,69.0,300,1,0.0,8,2,952,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236000
1320,181,1,0,65.0,0,1,0.0,8,1,1240,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265979
0,240,0,56,59.0,919,1,338.0,7,2,1720,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260400
441,92,0,0,50.0,0,0,0.0,9,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98000
348,0,0,160,55.0,0,0,0.0,7,1,576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96500
660,0,1,48,69.0,0,0,0.0,6,2,660,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162000
0,168,0,27,79.0,1200,0,0.0,6,2,1479,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217000
1060,192,1,52,80.0,0,1,178.0,8,2,1030,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275500
0,171,0,48,61.0,439,0,0.0,5,1,1026,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156000
729,0,1,24,34.0,381,0,894.0,6,2,729,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172500
902,144,1,105,68.0,20,0,0.0,7,2,866,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212000
714,335,1,0,69.0,438,1,328.0,6,2,672,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158900
1203,222,1,98,65.0,56,1,513.0,9,2,1318,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000
0,0,0,0,70.0,612,0,0.0,5,1,864,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127500
0,0,0,0,60.0,405,0,0.0,5,1,1145,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
783,169,1,45,72.0,24,0,0.0,7,2,756,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215200
1097,0,1,128,82.0,1163,1,673.0,8,2,1252,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337000
0,0,0,174,75.0,0,1,284.0,6,2,1498,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264132
734,228,1,66,80.0,394,1,42.0,7,2,980,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196500
767,245,0,0,75.0,660,0,0.0,7,2,983,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000
0,120,0,33,70.0,24,1,0.0,8,2,1860,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216837
1589,503,1,36,47.0,1416,1,603.0,12,3,1650,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538000
0,120,0,0,69.0,685,0,0.0,5,1,858,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134900
0,0,0,0,67.0,836,0,0.0,6,1,836,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102000
0,144,0,0,94.0,422,1,0.0,6,1,1029,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107000
0,0,0,0,70.0,456,0,1.0,5,1,912,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114500
0,0,0,247,32.0,866,0,320.0,5,2,1204,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162000
0,144,0,59,86.0,20,0,240.0,7,2,1614,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221500
0,241,0,0,100.0,762,1,0.0,5,1,864,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142500
0,0,0,0,60.0,0,2,320.0,10,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144000
0,0,0,0,78.0,975,0,90.0,4,1,975,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
0,220,0,21,63.0,0,1,38.0,6,2,1237,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176000
793,0,1,124,65.0,387,0,0.0,7,2,761,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175900
0,0,0,33,67.0,0,0,0.0,6,2,1413,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187100
0,303,0,30,69.0,1097,1,104.0,4,1,1097,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165500
742,0,0,291,35.0,0,1,0.0,9,2,742,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128000
0,0,0,0,69.0,251,1,0.0,7,2,1372,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161500
686,0,0,0,60.0,686,0,0.0,7,2,686,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139000
1128,0,1,45,76.0,656,0,0.0,8,2,956,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233000
0,0,0,0,50.0,0,0,0.0,4,1,901,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107900
1111,133,1,168,69.0,568,0,157.0,9,2,832,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187500
0,100,0,16,43.0,16,1,11.0,5,2,1145,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160200
0,120,0,0,69.0,539,2,0.0,5,1,1029,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146800
886,180,1,130,92.0,862,1,0.0,8,2,1117,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269790
0,168,0,130,76.0,0,0,140.0,7,2,1496,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000
809,143,1,46,69.0,0,1,0.0,7,2,712,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194500
676,0,1,50,70.0,0,1,130.0,7,2,650,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171000
0,138,1,0,71.0,0,1,148.0,7,1,660,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143500
0,0,0,0,57.0,570,0,0.0,4,1,773,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000
1174,144,1,78,104.0,0,2,860.0,11,3,1926,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485000
787,0,1,0,60.0,569,2,252.0,7,1,731,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
1072,403,1,114,79.0,462,0,0.0,8,2,616,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000
0,0,0,0,40.0,197,0,0.0,5,1,1196,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109900
728,36,1,18,63.0,648,1,0.0,7,2,728,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189000
1088,52,1,170,107.0,0,1,424.0,12,3,1734,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582933
0,0,0,0,75.0,812,0,0.0,5,1,936,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118000
0,0,0,60,91.0,0,0,256.0,6,2,1417,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227680
0,68,0,0,75.0,400,0,0.0,6,2,980,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135500
0,0,0,0,85.0,516,1,1047.0,6,1,1024,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159950
1063,40,0,156,90.0,0,0,0.0,11,2,849,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106000
0,265,1,0,78.0,663,1,99.0,5,1,1040,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181000
0,140,0,0,69.0,662,1,169.0,4,1,848,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144500
0,0,0,0,66.0,0,0,0.0,4,1,540,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55993
0,0,1,0,75.0,608,0,243.0,7,1,1442,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157900
564,207,1,0,45.0,0,0,0.0,7,1,686,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116000
0,0,0,34,48.0,0,0,442.0,6,2,1649,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224900
0,0,0,0,69.0,486,1,0.0,4,1,1008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137000
0,150,0,59,69.0,1218,2,148.0,7,2,1568,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271000
0,0,0,0,80.0,504,0,80.0,6,1,1010,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000
0,192,0,35,44.0,733,1,128.0,6,2,1358,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224000
842,0,1,45,72.0,0,0,0.0,6,2,798,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183000
0,0,0,32,60.0,0,0,0.0,4,1,936,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93000
886,100,1,48,69.0,0,1,0.0,7,2,847,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000
545,335,0,0,60.0,0,1,0.0,7,2,778,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139500
0,0,0,140,81.0,0,1,0.0,7,2,1489,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232600
0,0,0,0,50.0,784,0,0.0,5,1,784,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109500
0,290,0,39,65.0,20,1,0.0,6,2,1454,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189000
966,486,1,0,69.0,249,0,0.0,7,2,1013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185000
0,0,1,0,80.0,1040,2,387.0,6,1,1392,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166000
888,192,1,39,44.0,483,1,223.0,7,2,941,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237000
0,0,1,0,100.0,196,0,180.0,6,1,1516,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167000
0,0,0,0,75.0,572,0,136.0,6,1,1144,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139950
0,290,0,0,60.0,442,0,0.0,4,2,1067,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128000
0,0,0,116,90.0,338,0,0.0,5,1,1559,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153500
0,278,1,0,75.0,0,0,0.0,6,1,1099,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144000
432,0,0,0,70.0,352,0,0.0,6,1,768,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130500
672,0,0,0,69.0,156,0,0.0,7,2,672,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
581,70,0,78,60.0,0,1,0.0,8,2,650,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157500
0,0,1,129,82.0,312,0,183.0,6,1,1127,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174900
0,0,0,0,80.0,0,0,0.0,10,2,1800,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141000
540,418,1,0,100.0,0,1,0.0,7,1,876,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153900
0,0,0,0,69.0,1390,2,0.0,6,2,1390,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171000
769,234,1,72,75.0,513,1,137.0,7,2,740,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213000
0,0,0,0,36.0,460,1,0.0,5,1,864,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133500
1051,486,0,40,75.0,0,1,0.0,10,3,907,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000
761,113,1,100,80.0,0,1,360.0,7,2,528,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187000
0,140,0,0,36.0,659,0,170.0,3,1,848,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131500
0,143,0,20,69.0,0,1,40.0,7,2,1273,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215000
728,0,0,0,53.0,364,2,0.0,7,2,918,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164000
0,180,1,0,69.0,564,1,115.0,7,1,1127,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158000
0,0,1,418,102.0,306,1,0.0,6,1,1763,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
0,0,1,104,69.0,659,0,0.0,6,1,1040,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127000
0,0,0,0,69.0,505,0,0.0,5,1,940,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147000
779,0,1,36,65.0,0,1,0.0,6,2,702,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174000
0,0,0,0,80.0,0,1,189.0,6,2,1090,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152000
1142,0,1,65,69.0,619,1,220.0,9,2,1054,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
514,0,1,240,55.0,0,1,0.0,7,1,912,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189950
0,0,1,0,75.0,841,0,0.0,6,1,1039,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131500
0,0,0,0,81.0,338,0,0.0,6,2,1040,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152000
0,0,0,0,70.0,1148,0,0.0,6,1,1148,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132500
0,0,0,140,72.0,0,0,0.0,6,2,1372,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250580
0,0,0,0,69.0,828,0,76.0,5,1,1002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148500
0,192,0,80,67.0,0,1,274.0,6,2,1638,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248900
0,168,1,0,85.0,932,0,0.0,5,1,1040,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129000
720,120,0,144,69.0,0,1,0.0,7,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169000
887,156,1,90,80.0,750,1,246.0,8,2,1050,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236000
0,0,0,0,60.0,0,0,0.0,5,1,894,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109500
878,0,1,77,70.0,505,0,116.0,7,2,804,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200500
0,196,0,0,74.0,0,0,0.0,5,1,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116000
0,0,0,28,60.0,375,1,0.0,6,1,832,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133000
455,26,1,0,52.0,0,0,0.0,5,1,676,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66500
1426,208,1,364,75.0,64,1,0.0,11,2,1184,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303477
0,0,0,0,94.0,633,0,0.0,5,1,1064,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132250
762,184,1,0,74.0,1170,1,216.0,10,2,1462,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
0,192,0,0,88.0,899,0,0.0,6,1,1109,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148000
0,0,0,0,69.0,646,0,90.0,6,1,864,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136500
0,0,1,49,60.0,980,0,0.0,5,1,1090,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157000
530,168,1,36,44.0,902,1,117.0,7,2,1156,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187500
785,342,1,40,69.0,0,1,0.0,7,2,808,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178000
795,0,0,188,60.0,0,0,0.0,10,1,795,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118500
0,0,0,0,65.0,432,0,60.0,5,1,892,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
0,97,0,65,50.0,1238,1,60.0,5,2,1698,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328900
0,272,0,54,70.0,528,0,122.0,8,2,1626,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000
521,121,1,0,59.0,0,0,0.0,8,1,816,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135500
0,81,0,207,95.0,351,1,0.0,8,2,2217,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268000
252,0,0,0,60.0,0,1,0.0,6,1,672,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122900
765,243,1,0,70.0,226,1,92.0,7,2,918,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172500
0,192,0,0,70.0,663,0,0.0,6,1,1059,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154500
0,511,0,116,69.0,1064,1,0.0,6,1,1383,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000
0,0,0,0,64.0,0,0,0.0,8,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118858
813,0,1,50,71.0,400,1,415.0,8,1,780,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
0,0,0,28,50.0,285,0,0.0,6,1,951,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106500
1120,154,0,0,64.0,0,0,0.0,12,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142953
0,0,1,67,100.0,2188,2,760.0,11,2,2330,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611657
0,0,0,0,65.0,465,1,0.0,6,1,912,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
0,0,0,0,69.0,322,0,0.0,4,1,858,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000
0,0,0,0,64.0,860,0,0.0,5,1,992,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153000
702,0,1,75,63.0,0,1,0.0,8,2,783,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000
0,144,0,60,50.0,0,1,27.0,7,2,1670,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000
0,0,0,0,69.0,599,0,75.0,6,1,876,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125500
0,0,0,0,80.0,354,0,110.0,6,1,1056,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128000
1037,0,1,0,86.0,223,1,0.0,6,1,1017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
0,164,0,0,69.0,301,0,0.0,5,1,864,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131000
1169,0,0,0,80.0,443,0,361.0,12,2,1105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154300
0,173,1,0,69.0,196,0,0.0,5,1,1268,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143500
0,0,0,0,51.0,489,0,0.0,6,1,768,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88000
1001,0,0,0,82.0,284,0,0.0,8,2,1001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000
0,0,0,0,50.0,50,0,0.0,4,0,480,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35311
0,0,0,0,69.0,1059,0,0.0,6,1,1134,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
1215,72,1,192,103.0,48,1,0.0,8,2,1104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238000
0,0,0,51,87.0,528,1,0.0,6,1,1184,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176500
785,300,1,87,70.0,814,0,105.0,7,2,928,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201000
928,0,2,70,67.0,1084,0,0.0,9,2,1272,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145900
0,100,0,0,65.0,28,1,0.0,6,2,1316,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169990
0,0,0,69,50.0,165,1,0.0,5,2,1604,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193000
0,384,0,131,79.0,625,1,157.0,7,2,1686,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207500
0,180,0,0,69.0,767,0,0.0,6,2,1126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
1140,104,1,100,93.0,0,1,340.0,10,2,1181,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000
880,0,1,43,69.0,552,1,342.0,9,2,832,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176000
0,202,0,151,69.0,0,1,0.0,7,2,1753,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236500
1243,0,1,0,69.0,0,1,285.0,8,2,964,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222000
0,100,0,18,73.0,16,0,0.0,7,2,1466,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201000
0,0,0,0,70.0,338,0,0.0,5,1,925,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117500
0,0,0,191,84.0,0,1,302.0,8,2,1905,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000
0,192,0,36,63.0,20,0,210.0,6,2,1500,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000
0,0,0,0,52.0,0,0,108.0,5,1,600,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79900
0,0,0,41,67.0,833,0,0.0,5,2,1176,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184900
858,0,1,48,75.0,341,1,0.0,8,2,1113,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253000
571,0,1,90,73.0,464,0,0.0,7,2,1391,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239799
1196,56,0,0,69.0,0,2,0.0,10,2,1032,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244400
0,40,0,0,55.0,936,0,0.0,8,2,1728,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150900
1038,0,1,0,69.0,772,1,298.0,8,2,992,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214000
0,321,0,0,42.0,1440,0,0.0,8,2,1440,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
0,0,0,0,100.0,0,0,0.0,8,2,1632,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143000
0,0,0,118,69.0,111,1,541.0,7,1,819,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137500
561,48,0,0,98.0,1088,0,0.0,7,1,1088,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124900
0,86,0,0,70.0,748,1,128.0,6,1,1144,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143000
0,0,0,252,85.0,1300,1,236.0,9,2,1616,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000
